x,y
59,291
58,293
60,293
61,292
66,294
71,294
74,294
75,294
75,292
77,293
78,291
80,291
80,293
84,291
84,289
86,290
87,289
87,288
90,287
92,284
81,277
77,277
76,278
77,270
84,272
87,273
92,275
95,276
94,283
96,282
97,277
99,278
132,257
133,256
134,255
134,253
139,251
141,250
142,247
144,249
146,245
147,244
149,243
150,241
152,239
149,241
86,238
87,241
88,242
86,243
88,243
88,245
89,245
89,247
87,247
86,246
86,247
88,248
88,250
86,252
85,253
82,252
79,253
73,248
70,245
69,247
67,245
65,248
64,248
62,254
62,256
61,254
59,254
59,253
60,252
59,251
56,253
56,251
53,250
52,251
50,248
49,249
48,246
48,247
48,248
48,249
48,252
47,253
45,251
44,249
43,246
46,245
46,243
47,242
45,241
46,239
48,237
48,236
47,236
47,235
50,231
52,230
53,227
53,226
52,227
48,232
46,235
30,254
30,255
29,257
28,257
27,257
26,253
26,251
25,251
26,250
27,250
25,248
23,247
22,245
21,244
26,244
24,243
25,243
26,242
21,242
23,239
21,238
21,237
23,237
23,236
21,233
24,234
23,232
22,231
20,231
24,227
25,227
26,225
21,225
23,224
26,220
24,218
23,217
25,216
26,215
25,214
26,212
27,212
28,211
28,209
29,208
28,207
25,204
24,204
22,202
20,200
18,200
19,197
20,197
21,197
22,195
22,196
23,199
24,199
24,201
26,201
28,202
29,201
28,200
31,199
32,198
30,203
32,206
32,207
34,209
35,207
34,202
35,200
36,200
37,200
37,201
36,202
37,206
39,206
42,199
42,198
43,198
45,196
45,200
43,201
43,203
43,204
39,211
38,210
37,210
37,214
40,214
43,214
44,207
44,206
45,205
51,204
50,203
49,201
55,192
57,195
57,194
59,197
59,198
60,201
89,203
89,207
88,210
91,209
97,215
97,211
96,210
95,210
95,209
98,210
101,211
102,211
100,208
97,205
95,204
94,204
95,202
95,200
92,201
91,202
91,198
92,197
92,193
93,196
94,196
94,197
97,197
98,197
98,194
100,197
99,198
98,198
99,201
100,200
100,201
101,203
103,199
105,198
106,197
104,197
102,196
102,193
102,190
101,189
107,190
106,193
107,194
109,195
111,190
111,193
111,194
110,194
111,195
110,196
110,197
107,198
106,201
108,201
109,202
108,202
107,205
105,207
104,204
103,206
104,208
106,207
106,209
108,210
109,211
112,210
113,209
115,210
115,209
112,196
112,194
113,194
116,195
115,197
116,197
117,196
119,196
122,196
124,196
122,197
117,199
117,201
118,202
122,203
121,204
120,207
117,207
118,209
121,210
123,206
126,205
128,200
128,199
131,199
131,200
131,201
131,203
134,201
134,200
133,198
136,182
139,181
138,180
137,180
134,177
134,176
132,177
131,178
128,177
127,179
124,176
122,177
118,176
123,175
122,175
123,174
124,175
127,174
127,176
129,175
129,172
132,175
132,173
132,171
134,173
135,172
136,174
136,176
138,177
139,179
140,178
141,179
140,180
142,181
143,180
145,178
144,177
143,177
141,175
143,175
144,175
146,173
147,174
148,174
147,178
147,179
146,180
145,181
147,180
148,183
148,184
141,185
143,186
150,187
152,190
153,189
156,192
159,191
156,187
152,187
150,182
150,179
151,179
154,177
154,175
156,176
156,179
157,179
157,180
156,181
158,182
158,185
159,185
161,185
162,185
160,186
158,188
158,189
160,188
161,188
162,188
164,187
164,188
162,192
161,193
162,196
163,195
164,194
165,194
166,194
167,194
170,193
167,190
168,190
171,190
172,194
173,195
171,195
170,195
169,196
167,198
165,197
167,197
169,197
170,197
171,198
175,197
171,200
171,201
172,204
173,203
174,204
176,203
175,202
175,201
178,201
182,203
182,205
182,206
181,206
182,207
183,207
182,208
179,209
175,205
175,207
175,210
176,210
177,210
178,211
177,213
177,214
180,212
181,214
180,217
181,218
182,218
181,221
182,224
183,222
186,216
184,214
186,213
186,211
184,210
183,210
185,208
187,206
188,205
190,205
191,205
193,203
191,204
188,204
188,203
191,198
189,199
187,201
186,200
187,199
187,198
186,198
185,197
185,195
184,196
182,195
183,194
181,192
180,191
180,190
179,191
180,193
179,194
178,195
176,195
176,193
174,193
174,190
173,188
175,188
181,188
181,186
184,185
185,189
187,188
187,185
188,184
189,186
192,185
192,186
192,189
191,189
189,190
188,192
192,192
192,194
194,193
195,193
197,193
194,196
193,196
194,197
202,198
205,196
206,195
207,196
212,198
212,199
213,200
214,199
214,198
212,196
211,196
210,194
208,195
207,194
206,194
206,193
198,190
201,189
203,189
204,187
203,184
202,184
201,184
200,187
199,187
198,187
197,188
197,185
194,185
195,183
197,183
198,183
198,182
200,181
201,181
200,179
201,179
203,178
202,176
203,175
201,171
200,171
200,169
202,168
203,167
203,166
202,164
201,167
198,168
199,166
199,165
198,164
200,163
199,163
198,163
198,162
198,159
197,161
195,161
197,163
194,164
193,165
195,168
197,168
195,170
196,171
195,173
196,174
197,176
196,177
195,177
197,179
194,181
192,180
190,180
189,178
193,177
191,176
191,173
194,170
193,170
192,170
190,169
189,169
189,168
189,165
187,166
186,166
188,168
188,170
189,170
189,172
188,173
187,174
187,175
186,175
186,172
185,170
184,172
183,174
182,174
182,176
180,174
179,173
179,175
179,178
181,177
183,178
183,180
184,179
185,180
185,179
186,178
186,179
188,182
186,183
184,183
183,184
180,184
179,185
177,184
175,183
178,182
180,181
179,181
176,181
177,180
178,179
176,179
177,177
176,176
174,177
173,177
174,179
173,179
171,181
172,185
171,185
170,185
170,186
169,187
167,185
168,183
169,183
169,181
170,179
171,178
170,178
168,179
168,182
167,182
166,179
164,180
163,181
161,178
164,177
164,175
165,174
167,174
166,177
168,176
170,175
170,174
168,173
167,171
166,170
163,171
162,171
162,174
162,175
161,173
159,174
158,175
158,172
156,171
157,169
156,166
161,167
162,166
163,167
164,164
162,163
161,163
161,162
160,161
158,161
157,163
157,162
157,159
155,159
153,162
152,161
152,159
149,157
151,156
152,154
153,154
153,156
156,157
156,155
156,154
157,155
158,154
159,155
159,152
160,151
159,151
158,149
157,148
160,148
162,149
164,146
166,149
167,148
168,149
167,151
166,152
165,152
166,154
165,154
164,153
162,154
164,155
165,157
165,159
165,161
166,162
166,164
167,162
168,161
169,160
168,160
167,158
169,154
170,155
170,157
171,157
172,159
172,157
172,154
173,153
173,155
174,156
174,158
175,159
175,160
174,160
174,161
175,162
172,164
170,163
170,166
171,166
171,167
170,168
167,167
168,168
171,170
172,170
173,171
173,172
173,174
178,171
175,169
176,167
174,167
175,166
176,164
177,164
179,163
181,160
182,162
182,163
181,164
180,165
180,166
182,167
182,166
183,165
184,164
186,161
187,160
187,159
184,160
185,157
183,157
183,158
181,157
182,156
183,156
182,155
183,155
183,154
183,153
182,152
181,152
179,154
177,153
174,152
172,150
171,149
178,149
181,150
181,149
181,148
181,147
182,146
183,147
183,145
184,142
184,141
184,140
183,138
183,140
180,143
178,146
173,146
170,147
169,145
169,141
170,141
170,142
172,145
173,144
175,144
178,144
178,142
176,137
177,136
176,135
180,134
181,134
183,136
183,135
185,134
186,133
183,133
181,133
180,132
179,132
179,130
174,132
174,131
173,128
172,128
172,129
171,130
170,135
171,135
171,134
172,134
173,136
173,138
171,140
171,139
171,138
170,138
169,139
167,138
167,137
165,137
164,139
163,142
164,142
166,145
165,141
165,140
164,141
163,140
163,138
161,136
161,135
161,133
162,134
162,135
164,135
165,135
162,137
159,138
158,138
158,140
160,140
160,141
161,144
161,145
160,146
157,145
158,143
156,141
155,140
156,139
154,137
153,136
152,137
151,138
151,141
151,143
152,143
153,141
154,141
156,143
154,144
155,146
155,147
153,146
153,145
151,145
150,146
151,146
150,149
152,148
154,149
155,150
152,152
151,152
149,154
149,153
148,151
148,150
147,150
147,153
146,153
146,152
146,150
145,149
144,148
143,148
143,147
144,145
146,145
146,144
144,143
142,143
143,142
143,141
144,140
144,139
144,137
143,138
142,137
140,139
139,140
139,137
137,136
137,138
136,140
135,140
134,138
132,139
133,137
132,137
130,138
130,139
128,139
128,138
130,136
129,134
131,134
132,132
134,132
135,134
134,135
135,135
136,135
136,134
136,133
137,135
138,134
137,133
137,132
138,131
139,130
141,129
141,130
140,132
144,134
145,136
146,136
146,133
148,134
147,132
144,131
145,129
145,128
144,127
143,127
142,128
142,127
143,125
142,124
144,123
146,125
148,126
149,125
148,124
146,121
147,121
150,121
152,117
153,120
155,120
153,122
154,123
155,123
153,123
151,123
152,127
152,128
148,129
151,133
153,132
159,133
160,132
159,132
162,132
162,131
164,130
163,130
161,130
159,131
158,130
158,128
156,128
155,126
156,123
157,122
158,122
158,123
159,124
160,125
160,126
162,125
164,127
165,125
167,123
167,124
166,127
169,127
171,127
170,124
172,123
173,123
173,120
172,120
170,120
166,120
166,118
167,117
167,114
168,115
170,116
170,115
171,114
170,112
174,111
177,111
178,111
178,113
179,111
179,110
177,109
177,105
175,106
173,107
171,109
169,110
170,108
170,106
170,104
170,103
169,103
172,102
170,100
169,100
165,103
164,103
164,105
162,105
162,106
162,109
164,109
164,107
165,108
166,111
163,112
163,113
164,114
166,115
164,116
163,119
161,121
160,120
158,120
158,118
158,117
157,118
157,115
160,115
159,114
159,113
158,112
158,111
159,111
158,109
155,107
154,106
155,105
157,105
157,106
158,106
157,104
158,103
162,101
162,100
165,100
165,99
165,97
164,98
163,98
163,97
162,96
164,94
165,94
166,95
168,93
167,92
168,91
167,91
164,90
162,91
160,90
163,93
162,94
161,95
159,95
158,95
158,94
156,94
157,96
158,96
161,99
160,99
158,99
158,100
157,99
156,99
155,97
152,98
150,96
149,100
151,100
153,101
154,101
152,104
151,103
149,105
150,108
149,110
148,108
147,106
145,107
144,108
145,110
146,112
148,112
148,113
150,113
152,114
151,115
151,116
148,115
147,116
147,114
144,111
144,110
143,110
142,112
140,114
138,113
137,115
137,112
136,112
136,110
135,109
136,108
139,109
141,109
143,107
143,105
142,104
145,103
144,101
145,101
147,101
146,100
146,97
144,99
142,98
142,96
138,96
137,97
139,98
138,98
139,100
137,101
133,97
132,99
134,100
136,103
135,104
135,106
134,105
133,106
133,107
134,108
132,108
131,109
131,107
132,105
131,104
130,103
128,106
129,107
127,108
127,107
126,106
126,105
124,105
123,103
124,102
123,102
120,101
120,103
124,106
125,107
123,108
123,109
124,109
124,110
123,110
121,107
121,108
120,108
119,111
120,111
121,112
122,115
123,112
123,111
127,114
131,112
133,112
132,113
131,113
129,114
130,115
130,119
129,121
129,120
128,119
127,118
123,118
124,117
125,117
129,118
132,118
132,119
133,120
136,118
137,118
139,118
140,119
142,117
143,117
145,117
144,119
145,120
143,120
142,120
139,121
137,120
137,122
138,123
137,124
137,126
136,128
136,123
136,122
135,122
134,121
133,124
129,123
128,122
127,122
128,124
131,127
132,128
129,125
127,128
129,129
127,131
127,132
127,134
126,136
126,134
125,133
124,133
122,132
121,130
120,132
120,133
121,135
120,136
116,134
113,135
113,137
114,137
116,137
117,137
118,137
119,138
119,140
119,142
123,137
124,140
125,141
127,142
126,142
124,142
123,141
122,142
121,143
124,144
126,146
123,146
121,145
118,148
120,149
120,151
121,150
124,150
126,151
126,150
128,148
129,147
129,145
130,143
132,144
131,149
134,146
134,144
135,144
137,143
139,143
137,144
136,145
135,147
137,148
135,149
134,150
135,151
135,152
133,152
132,151
131,153
131,154
129,152
129,154
128,153
126,153
125,152
125,153
125,154
124,156
127,158
129,157
130,159
131,157
132,159
133,158
133,156
135,157
135,159
136,159
137,162
137,161
140,161
137,157
140,158
141,156
139,157
137,155
137,154
138,153
139,151
140,152
140,153
142,154
142,152
143,153
143,154
144,154
145,156
145,155
146,154
147,155
145,158
143,157
143,158
143,159
145,159
145,160
145,163
142,163
144,165
151,169
152,167
152,166
154,164
153,164
150,164
150,163
148,163
147,163
147,164
148,167
145,167
145,168
145,171
144,170
142,172
142,171
143,169
139,166
139,165
137,166
137,169
133,167
134,163
134,162
134,161
133,163
132,164
131,164
130,165
129,166
128,162
126,163
125,165
129,167
128,167
127,168
126,169
124,170
124,172
122,172
124,166
123,167
118,170
118,168
116,166
117,166
115,164
116,163
119,164
119,162
121,161
122,160
121,159
117,159
117,158
119,155
120,153
119,153
119,152
117,152
116,155
114,155
113,154
112,155
110,155
110,156
109,156
108,157
110,160
114,159
116,160
115,161
113,163
112,162
110,162
110,163
108,162
108,163
108,166
109,166
109,165
110,165
113,165
114,165
113,166
113,168
111,169
110,170
111,171
113,170
116,170
115,171
115,173
114,173
114,175
111,174
111,173
110,172
109,171
109,170
108,168
101,175
99,174
100,172
98,173
97,174
96,172
95,172
97,170
95,168
96,167
98,168
99,167
100,167
101,165
100,164
99,163
99,161
101,161
102,161
103,162
101,163
101,164
102,164
104,165
106,166
106,163
104,161
107,161
108,161
108,158
105,159
104,157
104,156
101,155
99,155
99,152
101,151
102,153
103,153
104,154
105,154
105,152
105,151
103,150
103,149
105,148
105,149
105,150
107,151
107,153
107,155
108,154
108,153
108,151
110,152
110,150
111,151
113,152
116,149
115,148
114,148
116,147
115,147
112,148
111,146
112,143
113,142
114,142
114,143
115,144
116,145
117,146
118,146
117,145
117,143
116,143
116,142
115,140
113,140
113,139
111,140
111,139
111,138
110,138
107,138
108,139
109,141
108,142
110,144
110,145
109,146
108,145
108,144
106,146
106,143
106,142
106,141
105,142
104,143
104,141
105,139
104,138
103,139
102,142
101,145
99,142
95,144
95,146
94,145
96,141
97,139
96,137
97,136
93,136
93,135
89,132
90,132
91,132
94,134
97,133
98,134
98,132
99,133
100,133
102,136
103,136
103,135
102,133
100,132
99,131
100,131
102,129
99,129
98,129
97,129
96,127
96,125
94,123
94,121
96,120
95,119
92,119
91,121
91,122
88,124
89,125
89,126
90,125
90,126
93,128
91,128
89,128
89,129
86,129
85,129
86,130
86,132
86,133
87,134
87,135
86,136
90,136
91,136
91,138
92,138
91,141
91,142
89,139
88,140
87,139
86,138
84,138
85,141
83,140
80,138
80,137
81,135
80,135
78,132
77,135
78,136
77,137
75,137
74,135
72,141
74,142
75,142
78,141
77,144
78,144
79,145
82,143
84,144
85,143
85,144
86,145
88,143
88,146
91,147
92,147
93,147
92,145
90,148
90,149
89,149
83,149
80,148
80,150
79,152
82,153
83,152
85,152
85,154
86,156
86,155
86,157
87,157
85,159
88,159
89,155
88,153
88,152
89,152
90,152
92,153
93,155
94,152
94,151
93,150
93,149
95,148
96,148
97,150
97,152
97,153
97,155
95,158
93,158
95,160
95,161
96,161
96,162
94,163
93,165
92,165
92,164
91,161
90,161
88,164
89,164
88,165
94,173
94,175
95,177
92,177
90,179
88,177
88,176
88,175
89,174
89,173
88,173
88,174
85,175
85,176
84,178
88,180
83,183
79,182
80,181
79,180
81,178
82,178
80,176
82,175
82,165
85,164
81,161
82,159
77,161
78,162
77,163
75,162
75,160
74,158
76,158
76,157
76,156
79,154
77,153
76,151
76,152
75,152
74,154
73,154
73,156
73,157
70,156
68,157
67,156
65,155
68,152
65,152
63,151
63,150
64,150
66,148
68,149
71,146
73,147
73,150
74,149
75,149
76,146
76,145
72,145
71,145
70,146
68,147
67,145
67,144
65,143
62,142
64,140
66,142
68,142
67,141
66,140
67,140
69,139
68,139
67,139
66,138
67,137
69,137
71,137
70,132
67,133
65,129
65,128
63,129
64,131
64,132
64,134
64,135
65,137
62,139
62,138
62,137
61,137
60,138
60,137
62,135
61,134
61,133
60,133
59,132
58,132
57,133
57,135
58,136
57,136
56,136
56,135
55,134
55,131
57,130
57,128
55,129
53,132
54,137
51,139
51,138
51,136
50,136
49,135
48,133
48,136
45,134
45,136
46,137
48,142
50,142
52,142
53,143
50,144
53,147
56,149
59,145
61,146
59,147
58,148
57,150
58,150
59,150
61,150
62,151
44,175
41,179
43,180
47,178
48,177
49,178
48,179
50,179
49,181
49,182
48,181
47,182
45,183
43,192
41,194
41,195
39,193
37,197
36,198
35,198
36,195
36,190
35,190
32,190
39,179
38,178
38,177
38,176
40,177
42,176
40,175
41,175
41,173
41,172
37,174
31,172
30,173
28,174
27,172
27,165
29,159
29,158
28,155
26,155
26,157
25,157
26,165
26,166
29,168
33,170
34,171
35,171
34,175
34,176
22,180
23,183
24,186
24,187
23,188
24,191
28,196
25,195
24,193
23,190
20,188
22,187
21,185
20,182
19,183
20,181
20,180
20,176
18,176
17,173
20,174
20,173
21,173
21,171
25,173
26,173
26,174
23,173
23,172
25,171
25,169
22,167
20,165
22,164
24,163
22,162
22,161
20,162
20,160
19,161
17,163
16,161
16,156
18,157
21,157
20,155
22,156
22,155
23,155
24,153
25,153
25,154
29,153
27,150
29,150
27,149
27,148
27,147
27,145
26,143
24,142
23,145
22,148
21,146
19,147
17,146
17,148
17,149
18,151
20,144
23,143
22,143
21,143
21,142
19,141
18,142
17,137
18,134
21,131
22,132
23,130
22,128
21,125
22,124
23,122
23,124
23,125
26,123
26,124
26,129
26,130
25,130
22,133
23,135
21,137
22,138
27,134
29,135
26,136
28,138
29,139
29,140
30,139
31,140
30,141
29,143
30,144
31,145
31,144
32,143
33,143
34,139
33,139
33,136
33,135
30,134
29,133
31,132
33,133
35,135
36,135
36,133
39,132
41,134
43,134
42,133
41,132
40,132
42,131
41,130
44,132
44,130
45,130
43,129
40,129
40,128
42,126
45,126
45,125
45,123
44,122
43,121
43,122
43,123
47,125
47,123
49,121
50,121
47,119
45,118
45,117
46,117
45,116
46,115
44,112
44,114
43,116
40,115
39,112
37,115
36,117
40,118
39,120
39,121
40,122
39,123
38,122
37,121
37,122
38,125
38,126
37,124
36,126
35,130
34,129
32,131
31,130
30,130
31,125
32,124
30,122
31,120
33,119
32,119
30,119
30,118
28,121
27,120
28,119
28,117
27,117
25,116
28,115
27,114
30,114
31,113
31,112
29,109
30,109
32,109
33,109
31,107
32,107
34,107
34,109
37,111
36,109
37,108
36,107
35,105
37,104
36,104
34,103
37,100
39,99
39,97
40,99
40,101
38,102
39,103
39,104
39,105
39,106
38,107
40,107
41,108
42,110
43,108
42,107
42,105
44,104
44,103
42,103
43,103
44,101
45,101
46,101
46,103
46,105
47,106
48,105
49,110
49,111
51,110
52,110
51,109
53,106
53,105
51,105
49,102
50,101
50,99
54,102
54,100
54,99
55,99
57,99
58,98
58,95
57,94
57,97
56,98
55,97
52,95
51,92
50,94
49,95
49,94
47,94
48,97
49,99
48,100
46,99
41,96
41,95
42,95
43,95
44,95
43,93
43,92
45,92
46,91
47,89
49,90
50,88
51,90
53,90
53,91
54,92
56,90
57,89
58,88
59,88
59,87
58,86
55,87
54,86
54,84
50,84
50,82
53,80
55,82
56,82
56,84
58,83
58,81
56,81
55,80
55,79
56,77
57,76
59,76
60,79
60,81
61,80
65,82
65,81
66,77
67,78
69,77
70,78
69,79
69,80
69,82
69,83
68,82
66,82
66,83
65,85
66,86
69,87
70,90
69,90
68,88
66,89
65,90
62,86
61,84
61,86
60,88
60,91
60,92
61,91
63,93
62,93
64,93
65,95
64,97
66,95
68,95
69,96
70,95
71,97
69,97
69,98
67,97
67,100
65,99
63,99
63,101
62,101
63,102
65,103
69,100
71,101
72,100
73,98
75,99
74,101
73,102
72,104
71,105
72,106
70,107
68,108
70,108
72,107
73,108
71,111
71,113
72,112
73,112
74,115
73,116
72,115
69,114
70,116
71,118
72,119
74,120
73,120
72,121
72,122
70,121
70,120
70,119
67,120
67,117
67,115
65,117
64,118
62,119
63,117
64,116
64,115
61,112
62,112
63,111
66,111
67,110
66,109
64,110
64,109
65,108
64,108
64,107
64,106
65,105
62,107
60,102
59,105
57,105
56,107
56,108
59,108
58,111
57,113
54,111
55,115
58,117
59,118
58,118
57,118
56,117
53,117
52,117
52,113
51,114
49,115
48,115
49,117
51,117
51,119
51,120
53,119
54,120
52,124
52,125
51,127
56,124
58,125
57,123
57,122
59,123
61,121
62,124
63,124
63,123
63,121
65,120
65,122
66,123
65,124
67,126
69,126
70,125
69,123
71,123
72,125
70,127
70,128
71,128
73,132
73,131
76,130
74,129
72,127
73,123
74,122
75,123
76,123
76,122
79,123
78,124
79,128
78,129
83,131
84,132
82,129
81,129
80,127
81,125
80,124
82,123
84,124
86,125
86,123
87,122
85,119
86,115
85,115
83,116
82,116
80,120
78,119
77,117
78,116
77,115
76,114
76,113
77,111
75,111
76,110
79,110
78,112
79,113
79,115
81,115
81,113
82,114
83,113
82,112
82,111
83,110
82,108
85,107
85,106
83,106
81,107
79,106
77,106
81,103
81,102
80,102
78,102
79,98
80,98
81,97
83,97
85,99
82,100
83,99
83,100
83,103
84,104
85,105
86,105
86,102
87,103
92,105
92,106
90,106
89,108
87,109
89,110
90,110
89,111
86,112
85,113
86,114
88,112
88,116
93,114
94,111
94,108
95,108
96,110
99,108
99,111
100,112
100,113
98,114
95,115
94,115
99,118
101,118
97,119
97,120
99,121
101,122
100,123
102,125
104,122
109,121
108,122
110,123
108,126
106,126
107,127
105,128
106,129
104,131
105,134
107,135
108,133
110,132
109,129
110,129
110,128
112,128
110,127
111,126
111,125
112,124
115,126
114,132
114,134
116,131
118,131
117,130
118,128
120,126
121,124
123,125
122,124
124,122
121,122
120,121
118,122
117,123
115,123
114,120
115,119
117,120
117,119
119,119
118,118
117,118
115,117
117,116
119,115
117,114
116,112
112,113
112,118
112,119
109,119
108,118
102,116
102,114
104,115
107,116
108,114
110,115
110,113
109,113
107,109
104,112
104,111
104,110
105,106
105,105
104,103
105,103
108,105
110,106
111,110
112,111
112,109
112,107
115,108
115,105
113,105
114,102
114,101
117,101
117,99
116,99
115,98
116,95
115,95
114,95
112,94
111,92
110,95
111,96
109,100
109,101
107,99
106,98
104,100
103,95
102,97
100,98
100,96
99,95
99,97
99,98
98,98
99,100
100,100
101,100
102,103
98,103
94,101
93,102
93,100
93,95
92,97
91,98
89,98
88,98
87,95
89,96
91,96
90,95
90,94
90,93
91,92
93,91
92,89
91,89
89,90
87,90
86,90
85,90
84,90
86,87
84,87
84,86
83,87
81,91
82,92
78,94
77,96
74,96
74,95
73,95
71,92
72,91
76,91
77,91
74,88
71,85
74,85
76,85
77,89
79,89
79,86
81,86
82,83
81,82
79,81
80,80
79,79
77,80
77,82
74,81
73,81
72,82
71,80
72,78
73,78
74,75
72,74
72,73
70,73
70,76
66,75
64,75
64,74
63,74
63,72
67,72
71,67
72,72
75,72
77,72
76,70
77,69
76,68
78,67
78,66
78,65
79,63
82,67
83,71
80,72
80,73
81,75
79,76
79,77
80,77
81,77
82,79
84,78
84,79
83,80
86,81
85,82
84,82
84,83
84,84
90,83
90,82
91,82
90,79
94,81
96,81
96,82
94,83
94,84
93,85
92,85
91,86
93,86
96,85
98,88
99,90
101,90
102,88
106,90
105,93
107,92
107,91
108,89
110,89
111,89
110,88
113,88
114,87
112,85
109,85
104,85
103,85
105,84
105,83
103,82
104,82
106,82
107,81
109,81
107,80
107,79
106,80
104,80
105,79
105,78
106,77
111,76
111,72
111,70
109,70
106,71
105,73
105,72
104,71
103,70
101,70
100,72
102,73
102,75
104,76
103,76
101,77
100,81
95,77
95,75
94,74
94,73
95,71
94,70
96,68
97,69
96,70
97,71
97,73
92,73
93,76
92,76
89,74
88,74
89,73
90,73
90,72
91,71
89,70
87,72
86,72
86,71
86,69
86,68
89,66
87,65
85,64
85,63
83,63
83,62
81,61
84,61
85,60
89,60
88,63
89,62
90,62
90,60
89,59
90,58
91,57
91,60
91,61
92,65
93,67
94,65
95,66
97,64
98,66
99,66
99,69
101,66
104,66
99,61
98,61
95,61
94,61
95,60
95,57
96,57
97,57
99,58
100,57
100,55
101,55
101,56
101,61
102,61
103,61
106,59
103,57
103,54
108,55
106,53
105,52
106,50
107,48
110,47
110,49
110,50
108,51
108,52
111,51
112,52
112,53
112,55
111,57
112,59
113,58
116,58
117,58
115,60
114,59
114,60
111,62
110,60
109,59
108,60
109,63
109,64
107,65
108,68
113,67
113,70
114,70
115,71
114,69
114,67
114,66
114,65
114,62
117,63
118,63
117,62
117,61
119,61
118,58
117,56
119,55
119,56
119,57
121,58
121,59
122,60
121,62
119,64
118,65
120,66
122,66
121,68
121,69
122,69
121,70
118,69
118,71
120,74
120,75
120,76
117,73
117,74
117,76
116,76
115,76
114,76
113,77
117,78
115,79
115,81
116,81
116,82
120,78
122,80
123,81
121,83
121,84
121,86
119,86
115,88
115,90
117,91
122,90
120,93
121,94
119,95
121,99
123,100
125,100
128,100
123,99
123,98
124,97
125,92
126,93
128,94
130,96
129,94
129,91
130,90
132,89
132,87
133,87
132,85
134,85
133,84
133,81
130,82
129,86
127,86
125,84
127,83
124,80
126,76
127,76
129,77
133,76
133,74
135,75
134,76
133,78
134,78
134,80
137,80
137,82
138,83
140,81
140,84
138,87
134,90
136,91
135,92
133,95
139,93
141,91
143,91
143,88
146,88
147,88
148,86
148,88
149,90
150,91
150,89
151,88
153,90
154,93
154,91
155,90
155,89
155,88
157,89
158,89
158,88
157,86
154,85
152,83
154,83
156,83
157,81
158,83
159,86
160,84
160,83
161,83
161,84
162,85
164,84
165,84
164,81
163,79
162,78
162,76
161,74
162,74
162,73
161,72
158,72
159,71
159,70
161,69
162,70
164,71
165,68
164,67
163,68
158,68
156,67
157,69
156,71
157,72
158,74
159,76
157,77
158,79
157,78
156,77
154,72
151,72
150,72
151,74
153,75
153,79
150,80
150,81
149,80
149,81
147,79
146,78
147,81
146,81
146,82
146,83
147,85
145,85
143,84
142,81
145,81
144,80
144,78
144,77
141,79
141,77
142,77
142,76
140,76
144,73
141,71
139,73
139,71
138,69
136,70
135,71
133,70
133,68
131,69
130,68
130,70
127,72
127,73
125,74
122,74
123,73
123,72
125,66
123,66
123,65
126,65
125,63
126,62
128,64
129,63
130,64
131,60
134,60
135,61
133,62
132,66
133,66
134,66
135,67
135,65
136,64
137,64
138,63
139,64
138,66
140,66
141,68
140,64
141,64
139,61
141,60
139,59
137,60
138,57
141,56
141,51
140,51
138,54
137,54
134,56
135,53
137,51
136,50
139,48
140,48
141,48
140,47
138,48
134,47
133,47
131,49
132,50
133,50
133,52
131,54
130,52
130,50
130,49
129,47
129,48
128,51
127,52
126,52
127,53
128,53
129,53
129,54
128,57
129,59
128,60
128,58
127,58
126,58
125,59
126,56
124,54
125,53
125,52
122,52
121,53
121,52
120,51
122,51
122,50
123,49
124,47
122,48
121,49
119,48
118,48
117,47
117,49
116,50
116,51
117,51
116,53
115,54
115,50
114,49
112,49
113,47
114,47
114,46
116,45
117,46
118,46
119,45
118,44
119,43
117,43
117,42
116,41
113,41
117,39
116,38
120,39
121,38
122,42
121,42
121,43
124,45
125,44
125,43
126,44
127,45
127,44
128,44
130,43
130,42
130,41
131,41
131,40
133,43
133,45
133,46
134,44
137,44
138,44
139,43
137,42
138,40
138,38
133,39
131,38
130,39
128,40
128,41
127,41
125,41
125,40
128,39
128,36
127,36
125,38
121,33
122,32
123,31
124,32
125,32
125,31
127,29
130,28
132,29
130,31
129,32
127,33
128,34
130,34
131,34
131,33
132,32
136,33
136,34
138,36
141,36
143,35
144,34
144,31
139,34
138,32
137,29
136,27
138,29
140,27
141,29
142,30
142,28
142,27
143,27
144,27
144,28
145,28
145,29
146,29
146,30
148,30
149,27
149,30
151,30
153,34
152,36
151,35
149,35
147,37
147,39
146,40
144,41
145,37
144,38
142,39
141,41
141,45
143,46
143,45
144,44
146,45
145,43
147,42
151,40
152,41
153,41
154,41
155,42
151,44
152,44
156,46
155,49
154,48
153,48
148,44
147,46
147,48
146,49
147,51
149,51
149,50
151,51
152,51
155,52
153,52
150,53
149,54
149,55
146,55
145,54
145,52
144,53
145,57
144,57
144,58
145,59
150,57
150,59
146,60
145,63
144,67
145,69
147,70
147,69
149,68
148,67
148,65
151,67
151,65
151,64
151,63
152,61
154,62
155,62
155,63
156,62
155,61
155,60
154,58
153,58
153,56
158,57
158,58
157,59
158,60
158,61
158,62
157,63
156,65
159,63
161,64
162,66
162,64
164,66
164,65
166,64
164,62
162,59
163,57
160,57
159,55
158,53
158,52
158,51
160,52
159,49
163,51
163,49
164,49
165,48
167,48
166,50
166,53
167,55
165,55
164,55
166,56
166,59
166,60
167,59
169,56
170,55
175,56
174,58
174,59
176,57
178,58
180,59
182,60
178,63
179,63
181,65
179,66
179,65
178,65
178,64
177,64
174,63
169,64
171,62
171,61
